16,64,128,16,32,os,347,73.775
32,16,128,16,32,os,347,36.888
64,32,16,16,32,os,247,25.911
8,32,256,16,32,os,301,42.525
32,16,64,16,32,os,219,29.224
16,64,128,16,32,os,347,73.775
32,128,128,16,32,os,1391,73.616
32,16,128,16,32,os,347,36.888
32,32,128,16,32,os,347,73.775
16,64,256,16,32,os,603,84.909
128,64,32,16,32,os,1247,41.059
16,64,256,16,32,os,603,84.909
16,64,256,16,32,os,603,84.909
32,32,256,16,32,os,603,84.909
8,32,256,16,32,os,301,42.525
64,64,64,16,32,os,879,58.248
64,64,32,16,32,os,623,41.091
32,32,8,16,32,os,107,14.953
64,64,32,16,32,os,623,41.091
32,128,128,16,32,os,1391,73.616
16,16,128,16,32,os,173,36.994
16,16,256,16,32,os,301,42.525
32,32,256,16,32,os,603,84.909
32,32,256,16,32,os,603,84.909
16,64,256,16,32,os,603,84.909
8,32,512,16,32,os,557,45.961
16,16,512,16,32,os,557,45.961
32,128,32,16,32,os,623,41.091
16,16,512,16,32,os,557,45.961
8,32,512,16,32,os,557,45.961
32,128,128,16,32,os,1391,73.616
32,32,256,16,32,os,603,84.909
128,64,32,16,32,os,1247,41.059
64,64,32,16,32,os,623,41.091
64,64,64,16,32,os,879,58.248
32,16,64,16,32,os,219,29.224
8,32,512,16,32,os,557,45.961
64,64,16,16,32,os,495,25.859
64,32,64,16,32,os,439,58.314
64,64,32,16,32,os,623,41.091
64,64,32,16,32,os,623,41.091
32,32,32,16,32,os,155,41.290
64,64,32,16,32,os,623,41.091
64,64,64,16,32,os,879,58.248
16,64,128,16,32,os,347,73.775
16,64,256,16,32,os,603,84.909
32,16,128,16,32,os,347,36.888
32,16,128,16,32,os,347,36.888
16,16,512,16,32,os,557,45.961
64,32,64,16,32,os,439,58.314
64,64,64,16,32,os,879,58.248
64,32,64,16,32,os,439,58.314
16,16,128,16,32,os,173,36.994
8,32,512,16,32,os,557,45.961
32,32,8,16,32,os,107,14.953
32,32,32,16,32,os,155,41.290
16,64,256,16,32,os,603,84.909
8,32,512,16,32,os,557,45.961
128,64,64,16,32,os,1759,58.215
32,32,16,16,32,os,123,26.016
64,32,32,16,32,os,311,41.158
128,64,32,16,32,os,1247,41.059
32,32,64,16,32,os,219,58.447
32,32,64,16,32,os,219,58.447
64,64,64,16,32,os,879,58.248
32,16,128,16,32,os,347,36.888
32,128,128,16,32,os,1391,73.616
32,16,128,16,32,os,347,36.888
32,16,128,16,32,os,347,36.888
32,128,64,16,32,os,879,58.248
64,64,64,16,32,os,879,58.248
8,32,512,16,32,os,557,45.961
32,32,32,16,32,os,155,41.290
32,16,128,16,32,os,347,36.888
8,32,512,16,32,os,557,45.961
16,64,256,16,32,os,603,84.909
32,16,128,16,32,os,347,36.888
64,64,64,16,32,os,879,58.248
32,128,64,16,32,os,879,58.248
64,64,64,16,32,os,879,58.248
64,32,128,16,32,os,695,73.669
128,64,32,16,32,os,1247,41.059
32,16,128,16,32,os,347,36.888
32,32,128,16,32,os,347,73.775
32,32,32,16,32,os,155,41.290
128,128,8,16,32,os,1727,14.823
64,32,64,16,32,os,439,58.314
64,64,64,16,32,os,879,58.248
64,64,64,16,32,os,879,58.248
32,32,128,16,32,os,347,73.775
64,64,64,16,32,os,879,58.248
64,64,32,16,32,os,623,41.091
64,64,64,16,32,os,879,58.248
64,64,64,16,32,os,879,58.248
128,64,64,16,32,os,1759,58.215
64,64,64,16,32,os,879,58.248
64,32,64,16,32,os,439,58.314
32,32,128,16,32,os,347,73.775
64,32,128,16,32,os,695,73.669
8,32,512,16,32,os,557,45.961
32,128,128,16,32,os,1391,73.616
16,64,256,16,32,os,603,84.909
64,64,64,16,32,os,879,58.248
64,64,64,16,32,os,879,58.248
64,64,64,16,32,os,879,58.248
32,32,128,16,32,os,347,73.775
32,16,128,16,32,os,347,36.888
16,64,256,16,32,os,603,84.909
32,128,128,16,32,os,1391,73.616
32,32,256,16,32,os,603,84.909
32,16,256,16,32,os,603,42.454
8,32,512,16,32,os,557,45.961
8,32,512,16,32,os,557,45.961
128,64,64,16,32,os,1759,58.215
32,32,32,16,32,os,155,41.290
64,64,64,16,32,os,879,58.248
16,64,256,16,32,os,603,84.909
16,16,256,16,32,os,301,42.525
16,64,256,16,32,os,603,84.909
128,64,64,16,32,os,1759,58.215
64,32,64,16,32,os,439,58.314
128,128,16,16,32,os,1983,25.819
128,64,64,16,32,os,1759,58.215
64,64,64,16,32,os,879,58.248
32,128,64,16,32,os,879,58.248
64,64,16,16,32,os,495,25.859
8,32,512,16,32,os,557,45.961
8,32,512,16,32,os,557,45.961
16,64,256,16,32,os,603,84.909
128,64,64,16,32,os,1759,58.215
128,64,64,16,32,os,1759,58.215
64,32,64,16,32,os,439,58.314
64,64,64,16,32,os,879,58.248
128,64,64,16,32,os,1759,58.215
32,128,128,16,32,os,1391,73.616
16,64,256,16,32,os,603,84.909
64,64,64,16,32,os,879,58.248
64,64,8,16,32,os,431,14.849
64,32,64,16,32,os,439,58.314
128,128,8,16,32,os,1727,14.823
64,64,64,16,32,os,879,58.248
32,16,256,16,32,os,603,42.454
64,64,64,16,32,os,879,58.248
64,64,128,16,32,os,1391,73.616
128,64,64,16,32,os,1759,58.215
32,16,128,16,32,os,347,36.888
32,32,128,16,32,os,347,73.775
32,16,256,16,32,os,603,42.454
32,32,64,16,32,os,219,58.447
64,32,128,16,32,os,695,73.669
16,16,256,16,32,os,301,42.525
128,128,16,16,32,os,1983,25.819
128,128,8,16,32,os,1727,14.823
64,32,64,16,32,os,439,58.314
64,32,128,16,32,os,695,73.669
128,128,8,16,32,os,1727,14.823
64,64,128,16,32,os,1391,73.616
16,16,256,16,32,os,301,42.525
128,64,64,16,32,os,1759,58.215
128,64,64,16,32,os,1759,58.215
64,64,16,16,32,os,495,25.859
32,16,256,16,32,os,603,42.454
64,64,8,16,32,os,431,14.849
128,128,8,16,32,os,1727,14.823
32,128,128,16,32,os,1391,73.616
128,64,64,16,32,os,1759,58.215
64,32,128,16,32,os,695,73.669
64,64,128,16,32,os,1391,73.616
64,64,64,16,32,os,879,58.248
64,64,64,16,32,os,879,58.248
64,32,128,16,32,os,695,73.669
32,16,256,16,32,os,603,42.454
128,128,16,16,32,os,1983,25.819
32,16,256,16,32,os,603,42.454
32,16,256,16,32,os,603,42.454
128,128,16,16,32,os,1983,25.819
128,64,64,16,32,os,1759,58.215
64,64,128,16,32,os,1391,73.616
64,64,128,16,32,os,1391,73.616
32,32,128,16,32,os,347,73.775
32,16,256,16,32,os,603,42.454
64,64,64,16,32,os,879,58.248
64,64,128,16,32,os,1391,73.616
128,128,16,16,32,os,1983,25.819
32,128,128,16,32,os,1391,73.616
128,64,16,16,32,os,991,25.832
64,64,32,16,32,os,623,41.091
64,64,128,16,32,os,1391,73.616
32,128,128,16,32,os,1391,73.616
32,32,128,16,32,os,347,73.775
32,32,256,16,32,os,603,84.909
64,64,32,16,32,os,623,41.091
64,64,128,16,32,os,1391,73.616
128,128,8,16,32,os,1727,14.823
32,32,64,16,32,os,219,58.447
64,32,128,16,32,os,695,73.669
32,16,256,16,32,os,603,42.454
32,16,256,16,32,os,603,42.454
64,32,128,16,32,os,695,73.669
32,32,64,16,32,os,219,58.447
64,32,128,16,32,os,695,73.669
32,16,256,16,32,os,603,42.454
32,128,128,16,32,os,1391,73.616
128,64,64,16,32,os,1759,58.215
32,16,256,16,32,os,603,42.454
128,64,32,16,32,os,1247,41.059
32,16,256,16,32,os,603,42.454
64,32,128,16,32,os,695,73.669
32,32,256,16,32,os,603,84.909
128,128,16,16,32,os,1983,25.819
128,128,16,16,32,os,1983,25.819
128,128,8,16,32,os,1727,14.823
128,64,32,16,32,os,1247,41.059
64,32,128,16,32,os,695,73.669
64,32,128,16,32,os,695,73.669
64,32,128,16,32,os,695,73.669
128,128,16,16,32,os,1983,25.819
64,64,128,16,32,os,1391,73.616
64,32,128,16,32,os,695,73.669
128,64,64,16,32,os,1759,58.215
64,64,32,16,32,os,623,41.091
64,64,128,16,32,os,1391,73.616
64,64,128,16,32,os,1391,73.616
64,64,128,16,32,os,1391,73.616
128,64,64,16,32,os,1759,58.215
64,64,128,16,32,os,1391,73.616
16,16,512,16,32,os,557,45.961
128,64,64,16,32,os,1759,58.215
128,128,16,16,32,os,1983,25.819
128,128,16,16,32,os,1983,25.819
128,128,16,16,32,os,1983,25.819
16,16,512,16,32,os,557,45.961
64,64,32,16,32,os,623,41.091
64,64,128,16,32,os,1391,73.616
64,64,32,16,32,os,623,41.091
128,64,64,16,32,os,1759,58.215
128,128,16,16,32,os,1983,25.819
32,32,256,16,32,os,603,84.909
128,64,32,16,32,os,1247,41.059
64,64,128,16,32,os,1391,73.616
64,64,64,16,32,os,879,58.248
64,64,128,16,32,os,1391,73.616
128,128,32,16,32,os,2495,41.042
16,16,512,16,32,os,557,45.961
32,32,256,16,32,os,603,84.909
32,32,128,16,32,os,347,73.775
64,64,64,16,32,os,879,58.248
64,64,128,16,32,os,1391,73.616
64,64,128,16,32,os,1391,73.616
128,128,16,16,32,os,1983,25.819
16,16,512,16,32,os,557,45.961
32,32,256,16,32,os,603,84.909
64,64,128,16,32,os,1391,73.616
64,64,128,16,32,os,1391,73.616
32,32,128,16,32,os,347,73.775
128,64,64,16,32,os,1759,58.215
64,64,64,16,32,os,879,58.248
128,128,16,16,32,os,1983,25.819
128,64,64,16,32,os,1759,58.215
64,64,64,16,32,os,879,58.248
128,128,32,16,32,os,2495,41.042
128,128,32,16,32,os,2495,41.042
128,64,64,16,32,os,1759,58.215
32,32,128,16,32,os,347,73.775
64,64,128,16,32,os,1391,73.616
128,64,64,16,32,os,1759,58.215
32,32,128,16,32,os,347,73.775
128,128,16,16,32,os,1983,25.819
64,64,128,16,32,os,1391,73.616
128,128,32,16,32,os,2495,41.042
128,128,32,16,32,os,2495,41.042
64,64,128,16,32,os,1391,73.616
64,64,128,16,32,os,1391,73.616
128,64,64,16,32,os,1759,58.215
64,64,64,16,32,os,879,58.248
64,64,64,16,32,os,879,58.248
64,64,64,16,32,os,879,58.248
128,128,32,16,32,os,2495,41.042
128,128,32,16,32,os,2495,41.042
128,128,32,16,32,os,2495,41.042
128,128,32,16,32,os,2495,41.042
128,128,32,16,32,os,2495,41.042
128,128,32,16,32,os,2495,41.042
64,64,128,16,32,os,1391,73.616
128,128,32,16,32,os,2495,41.042
128,128,32,16,32,os,2495,41.042
128,128,16,16,32,os,1983,25.819
128,128,32,16,32,os,2495,41.042
128,128,32,16,32,os,2495,41.042
128,128,32,16,32,os,2495,41.042
128,128,8,16,32,os,1727,14.823
128,128,32,16,32,os,2495,41.042
64,64,128,16,32,os,1391,73.616
128,128,32,16,32,os,2495,41.042
128,128,32,16,32,os,2495,41.042
128,128,32,16,32,os,2495,41.042
64,64,128,16,32,os,1391,73.616
128,128,32,16,32,os,2495,41.042
128,128,32,16,32,os,2495,41.042
128,128,32,16,32,os,2495,41.042
128,128,32,16,32,os,2495,41.042
128,128,32,16,32,os,2495,41.042
128,128,32,16,32,os,2495,41.042
128,128,32,16,32,os,2495,41.042
128,128,32,16,32,os,2495,41.042
128,128,32,16,32,os,2495,41.042
128,128,32,16,32,os,2495,41.042
128,128,32,16,32,os,2495,41.042
128,128,32,16,32,os,2495,41.042
128,128,16,16,32,os,1983,25.819
64,64,128,16,32,os,1391,73.616
128,128,32,16,32,os,2495,41.042
128,128,32,16,32,os,2495,41.042
128,128,32,16,32,os,2495,41.042
128,128,32,16,32,os,2495,41.042
128,128,32,16,32,os,2495,41.042
128,128,32,16,32,os,2495,41.042
128,128,32,16,32,os,2495,41.042
32,32,4,16,32,os,99,8.081
16,16,8,16,32,os,53,7.547
16,16,4,16,32,os,49,4.082
32,32,4,16,32,os,99,8.081
64,32,8,16,32,os,215,14.884
8,32,8,16,32,os,53,7.547
32,32,4,16,32,os,99,8.081
16,32,8,16,32,os,53,15.094
16,64,4,16,32,os,99,8.081
32,16,8,16,32,os,107,7.477
8,32,4,16,32,os,49,4.082
16,64,4,16,32,os,99,8.081
64,32,8,16,32,os,215,14.884
32,32,4,16,32,os,99,8.081
32,32,4,16,32,os,99,8.081
16,64,8,16,32,os,107,14.953
64,32,8,16,32,os,215,14.884
64,16,4,16,32,os,199,4.020
16,32,4,16,32,os,49,8.163
32,16,4,16,32,os,99,4.040
64,32,8,16,32,os,215,14.884
64,32,8,16,32,os,215,14.884
64,32,8,16,32,os,215,14.884
8,32,16,16,32,os,61,13.115
64,32,8,16,32,os,215,14.884
16,16,8,16,32,os,53,7.547
16,64,4,16,32,os,99,8.081
16,16,4,16,32,os,49,4.082
64,32,8,16,32,os,215,14.884
64,16,16,16,32,os,247,12.955
8,32,16,16,32,os,61,13.115
16,16,16,16,32,os,61,13.115
32,32,4,16,32,os,99,8.081
32,8,16,16,32,os,123,6.504
8,32,16,16,32,os,61,13.115
8,32,16,16,32,os,61,13.115
16,16,4,16,32,os,49,4.082
64,32,8,16,32,os,215,14.884
16,16,8,16,32,os,53,7.547
8,32,16,16,32,os,61,13.115
32,128,8,16,32,os,431,14.849
32,16,8,16,32,os,107,7.477
16,64,16,16,32,os,123,26.016
32,32,4,16,32,os,99,8.081
32,8,16,16,32,os,123,6.504
32,64,4,16,32,os,199,8.040
32,32,2,16,32,os,95,4.211
64,64,4,16,32,os,399,8.020
8,32,16,16,32,os,61,13.115
64,16,16,16,32,os,247,12.955
32,16,8,16,32,os,107,7.477
8,32,16,16,32,os,61,13.115
64,32,4,16,32,os,199,8.040
8,32,16,16,32,os,61,13.115
16,64,16,16,32,os,123,26.016
32,8,16,16,32,os,123,6.504
128,32,16,16,32,os,495,25.859
32,32,2,16,32,os,95,4.211
32,8,16,16,32,os,123,6.504
32,8,16,16,32,os,123,6.504
64,32,2,16,32,os,191,4.188
32,32,2,16,32,os,95,4.211
32,8,16,16,32,os,123,6.504
16,64,16,16,32,os,123,26.016
32,16,8,16,32,os,107,7.477
32,16,8,16,32,os,107,7.477
32,16,2,16,32,os,95,2.105
32,16,8,16,32,os,107,7.477
8,32,8,16,32,os,53,7.547
16,16,16,16,32,os,61,13.115
8,32,8,16,32,os,53,7.547
64,32,2,16,32,os,191,4.188
32,128,16,16,32,os,495,25.859
16,64,16,16,32,os,123,26.016
32,16,8,16,32,os,107,7.477
16,64,8,16,32,os,107,14.953
64,128,2,16,32,os,767,4.172
8,32,16,16,32,os,61,13.115
32,8,16,16,32,os,123,6.504
16,64,16,16,32,os,123,26.016
32,32,1,16,32,os,93,2.151
32,8,8,16,32,os,107,3.738
64,64,4,16,32,os,399,8.020
32,16,8,16,32,os,107,7.477
32,16,8,16,32,os,107,7.477
32,32,2,16,32,os,95,4.211
32,16,2,16,32,os,95,2.105
64,64,4,16,32,os,399,8.020
64,16,16,16,32,os,247,12.955
64,128,4,16,32,os,799,8.010
64,32,8,16,32,os,215,14.884
32,32,1,16,32,os,93,2.151
32,8,16,16,32,os,123,6.504
128,32,16,16,32,os,495,25.859
16,64,16,16,32,os,123,26.016
64,32,8,16,32,os,215,14.884
16,16,16,16,32,os,61,13.115
32,32,1,16,32,os,93,2.151
32,128,16,16,32,os,495,25.859
16,64,16,16,32,os,123,26.016
64,64,4,16,32,os,399,8.020
32,32,4,16,32,os,99,8.081
32,8,8,16,32,os,107,3.738
64,64,2,16,32,os,383,4.178
64,32,8,16,32,os,215,14.884
32,16,4,16,32,os,99,4.040
32,16,4,16,32,os,99,4.040
64,64,4,16,32,os,399,8.020
8,32,8,16,32,os,53,7.547
8,32,8,16,32,os,53,7.547
8,32,16,16,32,os,61,13.115
16,16,16,16,32,os,61,13.115
64,32,8,16,32,os,215,14.884
16,16,16,16,32,os,61,13.115
16,64,8,16,32,os,107,14.953
32,16,8,16,32,os,107,7.477
32,32,1,16,32,os,93,2.151
64,32,2,16,32,os,191,4.188
64,64,2,16,32,os,383,4.178
64,16,16,16,32,os,247,12.955
32,128,16,16,32,os,495,25.859
128,64,4,16,32,os,799,8.010
16,16,16,16,32,os,61,13.115
64,64,4,16,32,os,399,8.020
64,32,4,16,32,os,199,8.040
64,16,16,16,32,os,247,12.955
32,128,16,16,32,os,495,25.859
64,64,2,16,32,os,383,4.178
32,32,1,16,32,os,93,2.151
32,128,16,16,32,os,495,25.859
64,64,4,16,32,os,399,8.020
64,64,4,16,32,os,399,8.020
64,64,4,16,32,os,399,8.020
8,32,8,16,32,os,53,7.547
16,64,16,16,32,os,123,26.016
16,16,16,16,32,os,61,13.115
32,16,8,16,32,os,107,7.477
64,64,4,16,32,os,399,8.020
64,64,4,16,32,os,399,8.020
8,32,4,16,32,os,49,4.082
32,128,8,16,32,os,431,14.849
8,32,16,16,32,os,61,13.115
32,32,4,16,32,os,99,8.081
16,16,8,16,32,os,53,7.547
64,64,2,16,32,os,383,4.178
16,16,16,16,32,os,61,13.115
64,32,4,16,32,os,199,8.040
128,64,4,16,32,os,799,8.010
32,8,4,16,32,os,99,2.020
32,16,4,16,32,os,99,4.040
16,16,8,16,32,os,53,7.547
64,64,4,16,32,os,399,8.020
32,128,16,16,32,os,495,25.859
64,16,16,16,32,os,247,12.955
32,16,4,16,32,os,99,4.040
32,8,4,16,32,os,99,2.020
128,128,1,16,32,os,1503,2.129
32,32,4,16,32,os,99,8.081
128,128,4,16,32,os,1599,8.005
32,32,4,16,32,os,99,8.081
32,32,4,16,32,os,99,8.081
16,64,16,16,32,os,123,26.016
64,64,4,16,32,os,399,8.020
32,8,8,16,32,os,107,3.738
64,32,2,16,32,os,191,4.188
64,64,4,16,32,os,399,8.020
64,64,2,16,32,os,383,4.178
16,16,16,16,32,os,61,13.115
64,16,16,16,32,os,247,12.955
8,32,16,16,32,os,61,13.115
16,64,16,16,32,os,123,26.016
8,32,16,16,32,os,61,13.115
64,64,4,16,32,os,399,8.020
32,16,2,16,32,os,95,2.105
32,16,2,16,32,os,95,2.105
128,128,4,16,32,os,1599,8.005
64,16,16,16,32,os,247,12.955
32,128,16,16,32,os,495,25.859
32,8,4,16,32,os,99,2.020
128,64,8,16,32,os,863,14.832
128,64,8,16,32,os,863,14.832
32,32,2,16,32,os,95,4.211
64,64,2,16,32,os,383,4.178
64,64,1,16,32,os,375,2.133
8,32,8,16,32,os,53,7.547
32,32,4,16,32,os,99,8.081
64,32,8,16,32,os,215,14.884
32,16,4,16,32,os,99,4.040
16,16,16,16,32,os,61,13.115
32,32,2,16,32,os,95,4.211
32,16,4,16,32,os,99,4.040
64,16,16,16,32,os,247,12.955
16,64,4,16,32,os,99,8.081
64,32,4,16,32,os,199,8.040
128,64,8,16,32,os,863,14.832
32,128,4,16,32,os,399,8.020
32,32,4,16,32,os,99,8.081
